Resource,ResType,FieldPath,LangID,StrRef,TextEng,Text
os_trip_talsmn,uti,DescIdentified,0,-1,"This is Trip's magic talisman, a dirty, old rat's skull hung on a leather thong. Trip often chews on the skull and believes it brings him luck. He will not part with the charm.","트립의 마법 부적으로, 가죽 끈에 매달린 더럽고 낡은 쥐 두개골입니다. 트립은 종종 두개골을 씹으며 행운을 가져다준다고 믿습니다. 이 부적을 절대 내어놓지 않을 것입니다."
os_trip_talsmn,uti,LocalizedName,0,-1,Trip's Ratskull Talisman,트립의 쥐두개골 부적
os_tripclaws001,uti,LocalizedName,0,-1,Trip's Claws 1,트립의 발톱 1
os_tripclaws002,uti,LocalizedName,0,-1,Trip's Claws 2,트립의 발톱 2
os_tripclaws003,uti,LocalizedName,0,-1,Trip's Claws 3,트립의 발톱 3
os_tripsamulet,uti,DescIdentified,0,-1,"This is Trip's smelly, old rat skull necklace. He frequently chews and drools on it. Despite its worthless-looking nature, the pendant actually has several magical enhancements. Unfortunately the smell alone is enough to reduce the wearer's appeal to most civilized company.",트립의 냄새나는 낡은 쥐 두개골 목걸이입니다. 자주 씹으며 침을 흘립니다. 쓸모없어 보이지만 실제로 여러 마법 강화가 붙어 있습니다. 불행히도 냄새만으로도 대부분의 문명인들에게 호감을 떨어뜨리기에 충분합니다.
os_tripsamulet,uti,Description,0,-1,"This is Trip's smelly, old rat skull necklace. He frequently chews and drools on it. Despite its worthless-looking nature, the pendant actually has several magical enhancements. Unfortunately the smell alone is enough to reduce the wearer's appeal to most civilized company.",트립의 냄새나는 낡은 쥐 두개골 목걸이입니다. 자주 씹으며 침을 흘립니다. 쓸모없어 보이지만 실제로 여러 마법 강화가 붙어 있습니다. 불행히도 냄새만으로도 대부분의 문명인들에게 호감을 떨어뜨리기에 충분합니다.
os_tripsamulet,uti,LocalizedName,0,-1,Trip's Amulet,트립의 부적
os_warriorring,uti,LocalizedName,0,13484,Warrior's Ring,전사의 반지
os_wolfpelt,uti,LocalizedName,0,-1,Wolf Pelt,늑대 가죽
pzl_mobilemirror,uti,DescIdentified,0,-1,"You gaze back at your own reflection created by the shiny surface of this huge, stone-framed mirror.",이 거대한 돌 테두리 거울의 반짝이는 표면에 비친 자신의 모습을 바라봅니다.
pzl_mobilemirror,uti,LocalizedName,0,-1,Mysterious Mirror,신비한 거울
q1_dan_helm,uti,LocalizedName,0,-1,Dan's Helm,단의 투구
q1_danberry,uti,DescIdentified,0,58566,These are the berries made by the danberry bush.,댄베리 관목에서 열리는 열매입니다.
q1_danberry,uti,LocalizedName,0,13494,Danberry,댄베리
q1_herm_arm,uti,LocalizedName,0,-1,Nature's Armor,자연의 갑옷
q1_hermitarmor,uti,DescIdentified,0,13776,"Hardened ironwood roots are knotted together and smoothed with age and magic. This unusual armor has the consistency of chainmail, though it is actually made of wood. It is significantly lighter than the metal version.","단단해진 철목 뿌리가 엮이고, 오랜 세월과 마법으로 매끄럽게 다듬어졌습니다."
q1_hermitarmor,uti,Description,0,-1,"Hardened ironwood roots are knotted together and smoothed with age and magic. This unusual armor has the consistency of chainmail, though it is actually made of wood. It is significantly lighter than the metal version.",단단한 철목 뿌리들이 서로 엮이고 시간과 마법으로 매끄럽게 다듬어졌습니다. 이 독특한 갑옷은 사슬 갑옷의 견고함을 가지고 있지만 실제로는 나무로 만들어졌습니다. 금속 갑옷보다 훨씬 가볍습니다.
q1_hermitarmor,uti,LocalizedName,0,13818,Twisted Roots,뒤틀린 뿌리
q1_hermitclub,uti,DescIdentified,0,-1,This is the club the hermit gave you for telling him about the kobolds who were stealing his honey.,은둔자가 꿀을 훔치는 코볼트에 대해 알려준 대가로 준 곤봉입니다.
q1_hermitclub,uti,Description,0,-1,This is the club the hermit gave you for telling him about the kobolds who were stealing his honey.,은둔자가 꿀을 훔치는 코볼트에 대해 알려준 대가로 준 곤봉입니다.
q1_hermitclub,uti,LocalizedName,0,-1,Hermit's Club,은둔자의 곤봉
q1_hermitstaff,uti,LocalizedName,0,14148,The Given Branch,내려준 가지
q1_honey,uti,DescIdentified,0,-1,"This is honey from the hermit's beehives. It has a rich, pleasant odor.",은둔자의 벌통에서 얻은 꿀입니다. 풍부하고 기분 좋은 향기가 납니다.
q1_honey,uti,Description,0,-1,"This is honey from the hermit's beehives. It has a rich, pleasant odor.",은둔자의 벌통에서 얻은 꿀입니다. 풍부하고 기분 좋은 향기가 납니다.
q1_honey,uti,LocalizedName,0,-1,Honey,꿀
q1_kaidala_seed,uti,DescIdentified,0,-1,"This tiny acorn is a gift of trust from your companion, Kaidala. She has granted you with this acorn in the hopes that, together, you may find a safe place to plant it.
","이 작은 도토리는 동료 카이달라가 신뢰의 표시로 준 선물입니다. 함께 안전한 곳을 찾아 심을 수 있기를 바라며 이 도토리를 주었습니다.
"
q1_kaidala_seed,uti,LocalizedName,0,-1,Acorn,도토리
q1_poisondagger,uti,DescIdentified,0,-1,"The Sophic Society of Assassins have only a single symbol marking one of their order. The Ithari is a poisoned dagger that causes a burning sensation when it touches bare skin, and drains the strength of those who are injured by it. Whoever left this dagger here belonged to one of the most powerful and deadly organizations in Valratha.","소픽 암살자 결사는 자신들의 조직원임을 나타내는 단 하나의 상징만을 가지고 있습니다. 이타리는 맨살에 닿으면 화끈거리는 감각을 일으키고, 부상당한 자의 힘을 빼앗는 독단검입니다. 이 단검을 이곳에 남긴 자는 발라타에서 가장 강력하고 치명적인 조직 중 하나에 속했던 것입니다."
q1_poisondagger,uti,Description,0,-1,"The Sophic Society of Assassins have only a single symbol marking one of their order. The Ithari is a poisoned dagger that causes a burning sensation when it touches bare skin, and drains the strength of those who are injured by it. Whoever left this dagger here belonged to one of the most powerful and deadly organizations in Valratha.","소픽 암살자 결사는 자신들의 조직원임을 나타내는 단 하나의 상징만을 가지고 있습니다. 이타리는 맨살에 닿으면 화끈거리는 감각을 일으키고, 부상당한 자의 힘을 빼앗는 독단검입니다. 이 단검을 이곳에 남긴 자는 발라타에서 가장 강력하고 치명적인 조직 중 하나에 속했던 것입니다."
q1_poisondagger,uti,LocalizedName,0,-1,Poison Blade,독의 칼날
q2_bulgersbelt,uti,DescIdentified,0,-1,Bulger was a cowardly wizard who specialized in crafting magical items of a defensive nature. Sadly his paranioa caused him to become such a recluse that no one has seen him in over 200 years.,벌저는 방어용 마법 아이템 제작을 전문으로 하는 겁쟁이 마법사였습니다. 안타깝게도 그의 편집증으로 인해 200년이 넘도록 아무도 그를 본 적이 없을 정도로 은둔하게 되었습니다.
q2_bulgersbelt,uti,LocalizedName,0,-1,Bulger's Belt,벌저의 벨트
q2_bulgersboots,uti,DescIdentified,0,-1,Bulger was a cowardly wizard who specialized in crafting magical items of a defensive nature. Sadly his paranioa caused him to become such a recluse that no one has seen him in over 200 years.,벌저는 방어용 마법 아이템 제작을 전문으로 하는 겁쟁이 마법사였습니다. 안타깝게도 그의 편집증으로 인해 200년이 넘도록 아무도 그를 본 적이 없을 정도로 은둔하게 되었습니다.
q2_bulgersboots,uti,LocalizedName,0,-1,Bulger's Boots,벌저의 장화
q2_bulgersbracer,uti,DescIdentified,0,-1,Bulger was a cowardly wizard who specialized in crafting magical items of a defensive nature. Sadly his paranioa caused him to become such a recluse that no one has seen him in over 200 years.,벌저는 방어용 마법 아이템 제작을 전문으로 하는 겁쟁이 마법사였습니다. 안타깝게도 그의 편집증으로 인해 200년이 넘도록 아무도 그를 본 적이 없을 정도로 은둔하게 되었습니다.
q2_bulgersbracer,uti,LocalizedName,0,-1,Bulger's Bracer,벌저의 완갑
q2_cloakofspi001,uti,DescIdentified,0,-1,"This cloak was a gift from Stiletto, a thief you helped free from prison. It appears to give the wearer some of the properties of a spider.",감옥에서 탈출시켜 준 도적 스틸레토가 준 망토입니다. 착용자에게 거미의 특성 일부를 부여하는 듯합니다.
q2_cloakofspi001,uti,Description,0,-1,"This cloak was a gift from Stiletto, a thief you helped free from prison. ",감옥에서 탈출시켜 준 도적 스틸레토가 준 망토입니다.
q2_cloakofspi001,uti,LocalizedName,0,-1,Cloak of Spiders,거미의 망토
q2_cloakofspider,uti,LocalizedName,0,66543,Cloak of Spiders,거미의 망토
q2_coriscloak,uti,LocalizedName,0,-1,Cori's Cloak,코리의 망토
q2_flower,uti,DescIdentified,0,-1,"This is a beautiful, gentle flower.",아름답고 부드러운 꽃입니다.
q2_flower,uti,Description,0,-1,"This is a beautiful, gentle flower.",아름답고 부드러운 꽃입니다.
q2_flower,uti,LocalizedName,0,-1,Cori's Bloom,코리의 꽃
q2_goblinnote,uti,DescIdentified,0,-1,"This is a note, written by a crude, goblin hand.
""This be all the gold that be left from getting ogres to join army. If the Master wants us to hire more things, like a barbarian tribe or a dragon, we gonna need more gold! This might buy more goblins, but Master not seem real impressed with us so far.
Um... and ogres smashed Bedzil to jelly, so now me gonna need new partner.""","고블린의 서투른 손으로 쓴 쪽지입니다.
""이거 오거들 군대에 넣으려고 쓰고 남은 금 전부다. 주인님이 야만인 부족이나 용 같은 거 더 고용하라면 금 더 필요하다! 이 정도면 고블린 더 살 수 있긴 한데, 주인님이 우리한테 별로 감동 안 한 것 같다.
음... 그리고 오거들이 베질을 젤리처럼 으깼으니까 이제 새 동료 찾아야 한다."""
q2_goblinnote,uti,Description,0,-1,"This is a note, written by a crude, goblin hand.
""This be all the gold that be left from getting ogres to join army. If the Master wants us to hire more things, like a barbarian tribe or a dragon, we gonna need more gold! This might buy more goblins, but Master not seem real impressed with us so far.
Um... and ogres smashed Bedzil to jelly, so now me gonna need new partner.""","고블린의 서투른 손으로 쓴 쪽지입니다.
""이거 오거들 군대에 넣으려고 쓰고 남은 금 전부다. 주인님이 야만인 부족이나 용 같은 거 더 고용하라면 금 더 필요하다! 이 정도면 고블린 더 살 수 있긴 한데, 주인님이 우리한테 별로 감동 안 한 것 같다.
음... 그리고 오거들이 베질을 젤리처럼 으깼으니까 이제 새 동료 찾아야 한다."""
q2_goblinnote,uti,LocalizedName,0,-1,Goblin Note,고블린 쪽지
q2_itm_beckring,uti,DescIdentified,0,56645,This is an enchanted ring bearing the Becket family crest.,베켓 가문의 문장이 새겨진 마법 반지입니다.
q2_itm_beckring,uti,LocalizedName,0,56644,Becket's Ring,베켓의 반지
q2_limitedbracer,uti,DescIdentified,0,-1,"Friskar Talisin was an eccentric mage who created a menagerie of magical items that were neither really good, nor really bad. For every useful power he would imbue the bracers with, he would add something negative to balance their usefulness.
In the end, Friskar was killed using his lost Ring of Endless Fireballs, which dropped small meteorites on the head of the person blasting his opponents with fireballs.","프리스카르 탈리신은 정말 좋지도 나쁘지도 않은 마법 아이템들을 만든 괴짜 마법사였습니다. 완갑에 유용한 능력을 부여할 때마다 유용성을 상쇄하기 위해 부정적인 것을 추가했습니다.
결국 프리스카르는 자신이 잃어버린 끝없는 화염구 반지에 의해 죽었는데, 이 반지는 화염구로 적을 폭파하는 사람의 머리 위에 작은 운석을 떨어뜨리는 것이었습니다."
q2_limitedbracer,uti,Description,0,-1,These were stolen from Yenna's tower by Trip.,트립이 예나의 탑에서 훔친 것입니다.
q2_limitedbracer,uti,LocalizedName,0,-1,Bracers of Limited Functionality,제한된 기능의 완갑
q2_lordshelm,uti,DescIdentified,0,-1,A good ruler must be persuasive and capable of defending both themselves and their people. This helm is the traditional crown of the Lord or Lady of the Keep in the north. Long have the rulers of the north been known as competent and difficult to kill.,훌륭한 통치자는 설득력이 있어야 하며 자신과 백성 모두를 방어할 수 있어야 합니다. 이 투구는 북부 요새 영주의 전통적인 왕관입니다. 오랫동안 북부의 통치자들은 유능하고 죽이기 어려운 것으로 알려져 왔습니다.
q2_lordshelm,uti,Description,0,-1,A good ruler must be persuasive and capable of defending both themselves and their people. This helm is the traditional crown of the Lord or Lady of the Keep in the north. Long have the rulers of the north been known as competent and difficult to kill.,훌륭한 통치자는 설득력이 있어야 하며 자신과 백성 모두를 방어할 수 있어야 합니다. 이 투구는 북부 요새 영주의 전통적인 왕관입니다. 오랫동안 북부의 통치자들은 유능하고 죽이기 어려운 것으로 알려져 왔습니다.
q2_lordshelm,uti,LocalizedName,0,-1,Lord's Helm,영주의 투구
q2_rafaelcoin,uti,DescIdentified,0,-1,"This strange coin was the toy of Rafael, priest of Callahi. It appears that the coin exists only in a single moment of time, which is why it always lands heads when flipped. Using the coin might enable you to slip into that moment in time, effectively stopping time for a short period. Using it this way would likely destroy the coin, unfortunately.","칼라히의 사제 라파엘의 장난감이었던 이상한 동전입니다. 이 동전은 시간의 한 순간에만 존재하는 것 같으며, 그래서 던지면 항상 앞면이 나옵니다. 이 동전을 사용하면 그 시간의 순간에 빠져들어 짧은 시간 동안 시간을 멈출 수 있을지도 모릅니다. 불행히도 그렇게 사용하면 동전이 파괴될 가능성이 높습니다."
q2_rafaelcoin,uti,Description,0,-1,"This strange coin was the toy of Rafael, priest of Callahi.",칼라히의 사제 라파엘의 장난감이었던 이상한 동전입니다.
q2_rafaelcoin,uti,LocalizedName,0,-1,Rafael's Coin,라파엘의 동전
q2_whitewand,uti,DescIdentified,0,-1,This wand belonged to the White Warlock Lord of the north. It was a gift from his spirit.,이 마법봉은 북부의 백색 흑마법사 영주의 것이었습니다. 그의 영혼이 준 선물입니다.
q2_whitewand,uti,Description,0,-1,This wand belonged to the White Warlock Lord of the north. It was a gift from his spirit.,이 마법봉은 북부의 백색 흑마법사 영주의 것이었습니다. 그의 영혼이 준 선물입니다.
q2_whitewand,uti,LocalizedName,0,-1,The White Wand,백색 마법봉
q2_yawning,uti,LocalizedName,0,-1,Yawning Boots,하품의 장화
q2c24b_cellkey,uti,LocalizedName,0,-1,Cell Key,감방 열쇠
q2c_itm_keyhaunt,uti,DescIdentified,0,-1,"This is the key to the house you purchased. The house is supposed to be haunted, so it is doubtful anyone will be breaking in any time soon.",당신이 구입한 집의 열쇠입니다. 유령이 나온다는 소문이 있어서 누군가 침입할 가능성은 낮습니다.
q2c_itm_keyhaunt,uti,Description,0,-1,"This is the key to the house you purchased. The house is supposed to be haunted, so it is doubtful anyone will be breaking in any time soon.",당신이 구입한 집의 열쇠입니다. 유령이 나온다는 소문이 있어서 누군가 침입할 가능성은 낮습니다.
q2c_itm_keyhaunt,uti,LocalizedName,0,-1,Haunted House Key,유령의 집 열쇠
q3_brokenelem,uti,DescIdentified,0,-1,"This looks to have been some kind of magical urn, possibly used in summoning a water elemental. This would explain how such a weak creature could have a water elemental in its control.","일종의 마법 항아리였던 것 같으며, 아마도 물의 정령을 소환하는 데 사용된 것으로 보입니다. 그토록 약한 생물이 물의 정령을 지배할 수 있었던 이유가 설명됩니다."
q3_brokenelem,uti,LocalizedName,0,-1,Broken Urn,부서진 항아리
q3_crystalorb,uti,LocalizedName,0,-1,Crystal Orb,수정 구슬
q3_dragonslipper,uti,DescIdentified,0,13338,These slippers appear to be made of dragon skin.,드래곤 가죽으로 만든 것으로 보이는 슬리퍼입니다.
q3_grain,uti,DescIdentified,0,-1,"You might be able to use this grain to lure the cows out of the kobold caves, if you can keep the chickens from eating it.","닭들이 먹지 못하게 할 수 있다면, 이 곡물로 코볼트 동굴에서 소들을 유인할 수 있을 것입니다."
q3_grain,uti,Description,0,-1,"You might be able to use this grain to lure the cows out of the kobold caves, if you can keep the chickens from eating it.","닭들이 먹지 못하게 할 수 있다면, 이 곡물로 코볼트 동굴에서 소들을 유인할 수 있을 것입니다."
q3_grain,uti,LocalizedName,0,-1,Grain,곡물
q3_itm_archjourn,uti,DescIdentified,0,-1,"This is the journal of the last lord of the keep's advisor. It seems to be largely intact and mostly boring until near the end. These are a few interesting excerpts:
""My Lord has become more and more obsessed with the idea of controlling an undead army. He has the key I found that will open the planar gate, yet I fear that we are missing something... something very important. I have found some oblique references to another key, but I know not what the other key would do, nor where it lies. I shall have to return to the ruins and see if I can finally discover a way to activate the crystal ball. I am sure the answers must be hidden within it.""
The last entry:
""My lord is impatient to open the planar gate. I have begged him to hold off until I am done here, and my efforts have finally paid off. Today I managed to activate the crystal ball! The second key is used for controlling the undead army. Without it, opening the planar gate would be suicide! I can now return and tell my lord exactly where the second key is and how it works. I am sure he will be pleased with... now where did my page run off to? There was a noise in the antechamber, which I sent him to investigate, but he hasn't returned. I guess I shall have to go find him, then return to the keep.""
","요새의 마지막 영주의 고문관이 쓴 일지입니다. 대체로 온전하며 끝부분을 제외하면 대부분 지루한 내용입니다. 흥미로운 발췌 몇 가지:
""영주님께서 언데드 군대를 지배하겠다는 생각에 점점 더 집착하고 계신다. 내가 찾은 차원문을 열 열쇠를 갖고 계시지만, 무언가를 놓치고 있는 것 같다... 매우 중요한 무언가를. 다른 열쇠에 대한 간접적인 언급을 찾았지만, 그 열쇠가 무엇을 하는지도, 어디에 있는지도 모르겠다. 폐허로 돌아가 수정 구슬을 활성화할 방법을 찾아봐야겠다. 답은 분명 그 안에 숨겨져 있을 것이다.""
마지막 기록:
""영주님께서 차원문을 열고 싶어 안달이시다. 여기서 작업이 끝날 때까지 기다려 달라고 간청했고, 마침내 노력이 결실을 맺었다. 오늘 수정 구슬을 활성화하는 데 성공했다! 두 번째 열쇠는 언데드 군대를 지배하는 데 쓰인다. 그것 없이 차원문을 여는 것은 자살 행위다! 이제 돌아가 영주님께 두 번째 열쇠의 위치와 사용법을 정확히 알려드릴 수 있다. 분명 기뻐하실... 그런데 시종이 어디로 간 거지? 전실에서 소리가 나서 조사하러 보냈는데 돌아오지 않는다. 직접 가서 찾은 다음 요새로 돌아가야겠다.""
"
q3_itm_archjourn,uti,Description,0,-1,"This is the journal of the last lord of the keep's advisor. It seems to be largely intact and mostly boring until near the end. These are a few interesting excerpts:
""My Lord has become more and more obsessed with the idea of controlling an undead army. He has the key I found that will open the planar gate, yet I fear that we are missing something... something very important. I have found some oblique references to another key, but I know not what the other key would do, nor where it lies. I shall have to return to the ruins and see if I can finally discover a way to activate the crystal ball. I am sure the answers must be hidden within it.""
The last entry:
""My lord is impatient to open the planar gate. I have begged him to hold off until I am done here, and my efforts have finally paid off. Today I managed to activate the crystal ball! The second key is used for controlling the undead army. Without it, opening the planar gate would be suicide! I can now return and tell my lord exactly where the second key is and how it works. I am sure he will be pleased with... now where did my page run off to? There was a noise in the antechamber, which I sent him to investigate, but he hasn't returned. I guess I shall have to go find him, then return to the keep.""
","요새의 마지막 영주의 고문관이 쓴 일지입니다. 대체로 온전하며 끝부분을 제외하면 대부분 지루한 내용입니다. 흥미로운 발췌 몇 가지:
""영주님께서 언데드 군대를 지배하겠다는 생각에 점점 더 집착하고 계신다. 내가 찾은 차원문을 열 열쇠를 갖고 계시지만, 무언가를 놓치고 있는 것 같다... 매우 중요한 무언가를. 다른 열쇠에 대한 간접적인 언급을 찾았지만, 그 열쇠가 무엇을 하는지도, 어디에 있는지도 모르겠다. 폐허로 돌아가 수정 구슬을 활성화할 방법을 찾아봐야겠다. 답은 분명 그 안에 숨겨져 있을 것이다.""
마지막 기록:
""영주님께서 차원문을 열고 싶어 안달이시다. 여기서 작업이 끝날 때까지 기다려 달라고 간청했고, 마침내 노력이 결실을 맺었다. 오늘 수정 구슬을 활성화하는 데 성공했다! 두 번째 열쇠는 언데드 군대를 지배하는 데 쓰인다. 그것 없이 차원문을 여는 것은 자살 행위다! 이제 돌아가 영주님께 두 번째 열쇠의 위치와 사용법을 정확히 알려드릴 수 있다. 분명 기뻐하실... 그런데 시종이 어디로 간 거지? 전실에서 소리가 나서 조사하러 보냈는데 돌아오지 않는다. 직접 가서 찾은 다음 요새로 돌아가야겠다.""
"
q3_itm_archjourn,uti,LocalizedName,0,-1,Undead Journal,언데드 일지
q3_itm_chiefhead,uti,DescIdentified,0,-1,"This is the head of the goblin chief, whose tribe had taken over some local caves. This might be valuable to show someone what you have accomplished.",지역 동굴을 점령한 고블린 부족의 족장 머리입니다. 누군가에게 당신이 이룬 일을 보여주는 데 유용할 수 있습니다.
q3_itm_chiefhead,uti,Description,0,-1,"This is the head of the goblin chief, whose tribe had taken over some local caves. This might be valuable to show someone what you have accomplished.",지역 동굴을 점령한 고블린 부족의 족장 머리입니다. 누군가에게 당신이 이룬 일을 보여주는 데 유용할 수 있습니다.
q3_itm_chiefhead,uti,LocalizedName,0,-1,Goblin Head,고블린 머리
q3_itm_duerhamm,uti,LocalizedName,0,178,Duergar Hammer,듀에르가 망치
q3_itm_duerhead,uti,LocalizedName,0,-1,Duergar Head,듀에르가 머리
q3_itm_kobjourn,uti,DescIdentified,0,-1,"Some rough and difficult scratchings in this book lead you to believe that the kobold chief was trying to record his life, but most of it is unreadable. One of the things you do manage to make out is that the kobolds don't really like working for the ""Master"", but everytime they try to quit, he makes their head's hurt.
The rest of the book has scribblings of strange animals that live in some kind of woods and have various adventures. The main character is rather round and seems to have some kind of honey fetish. Hardly surprising considering what you've noticed about the kobold tribe.","이 책에 거칠고 알아보기 어려운 긁적거림을 보면 코볼트 족장이 자신의 삶을 기록하려 했던 것 같지만 대부분 읽을 수 없습니다. 간신히 알아볼 수 있는 내용 중 하나는 코볼트들이 ""주인""을 위해 일하는 것을 별로 좋아하지 않지만, 그만두려 할 때마다 주인이 머리를 아프게 한다는 것입니다.
책의 나머지 부분에는 어떤 숲에 사는 이상한 동물들이 다양한 모험을 하는 낙서가 있습니다. 주인공은 꽤 둥글고 꿀에 대한 집착이 있는 것 같습니다. 코볼트 부족에 대해 알게 된 점을 생각하면 그리 놀랍지 않습니다."
q3_itm_kobjourn,uti,LocalizedName,0,-1,Kobold Journal,코볼트 일지
q3_itm_slavekey,uti,LocalizedName,0,-1,Goblin Key,고블린 열쇠
q3_jabamulet,uti,DescIdentified,0,-1,"This is an item that Jaboli made for you, as a gift of friendship. Finding your actions to be honorable, Jaboli was willing to part with some of her life energy to give you such a dear gift.","자볼리가 우정의 선물로 만들어준 아이템입니다. 당신의 행동이 명예로운 것을 알고, 자볼리는 이 소중한 선물을 주기 위해 자신의 생명 에너지 일부를 기꺼이 내놓았습니다."
q3_jabamulet,uti,Description,0,-1,"This is an item that Jaboli made for you, as a gift of friendship. Finding your actions to be honorable, Jaboli was willing to part with some of her life energy to give you such a dear gift.","자볼리가 우정의 선물로 만들어준 아이템입니다. 당신의 행동이 명예로운 것을 알고, 자볼리는 이 소중한 선물을 주기 위해 자신의 생명 에너지 일부를 기꺼이 내놓았습니다."
q3_jabamulet,uti,LocalizedName,0,-1,Jaboli's Amulet,자볼리의 부적
q3_laughingblade,uti,DescIdentified,0,14382,It is doubtful the victim of a Laughing Blade finds anything humorous about it. ,"웃는 칼날의 희생자가 검에 대해 재밌는 것을 발견했는지는 불확실합니다. 이 아이템들은 자신이 만든 울타리 미로를 흥미롭게 비틀길 원했던 달인 환영술사 다니엘 서더가 만들었습니다. 몇몇 자동 장치가 이 무기로 장비하고 있었고 그의 도전을 받아들인 영웅들은 자동 장치, 미로, 그리고 자신의 감각과 싸워야 했습니다. 결국 서더는 그의 저택에서 몇 명이 사망한 이후 투옥되고 말았습니다."
q3_lightningrod,uti,LocalizedName,0,-1,Lightning Rod,번개 막대
q3_minersbelt,uti,LocalizedName,0,-1,Miner's Belt,광부의 벨트
q3_mj_armor,uti,LocalizedName,0,-1,Momma Ji's Armor,지 아줌마의 갑옷
q3_naturalarmour,uti,DescIdentified,0,13381,An amulet of natural armor.,자연 갑옷의 부적입니다.
q3_poisoncrystal,uti,LocalizedName,0,-1,Poison Crystal,독 수정
q3_psionicgem,uti,LocalizedName,0,-1,Psionic Gem,초능력 보석
q3_stonefireaxe,uti,DescIdentified,0,13928,A stonefire axe.,석화 도끼입니다.
q3_witherstick,uti,DescIdentified,0,14138,A powerful quarterstaff.,강력한 봉술 지팡이입니다.
q3_witherstick,uti,LocalizedName,0,14139,Wither-Stick,시듦의 지팡이
q3ac_key_barbed,uti,LocalizedName,0,-1,Barbed Key,가시 열쇠
q3ac_key_copper,uti,LocalizedName,0,-1,Copper Key,구리 열쇠
q3ac_key_gold,uti,LocalizedName,0,-1,Gold Key,금 열쇠
q3ac_key_shell,uti,LocalizedName,0,-1,Shell Key,조개 열쇠
q3ac_key_silver,uti,LocalizedName,0,-1,Silver Key,은 열쇠
q3ac_key_skull,uti,LocalizedName,0,-1,Skull Key,해골 열쇠
q3ac_key_tooth,uti,LocalizedName,0,-1,Tooth Key,이빨 열쇠
q3af_stn_blue,uti,LocalizedName,0,-1,Blue Glass,파란 유리
q3af_stn_green,uti,LocalizedName,0,-1,Green Glass,초록 유리
q3af_stn_orange,uti,LocalizedName,0,-1,Orange Glass,주황 유리
q3af_stn_purple,uti,LocalizedName,0,-1,Purple Glass,보라 유리
q3af_stn_red,uti,LocalizedName,0,-1,Red Glass,빨간 유리
q3af_stn_yellow,uti,LocalizedName,0,-1,Yellow Glass,노란 유리
q3ag_itm_shovel,uti,LocalizedName,0,-1,Shovel,삽
q3ai_cal_rathide,uti,LocalizedName,0,-1,Rat Hide,쥐 가죽
stuff1,uti,LocalizedName,0,-1,stuff1,stuff1
stuff2,uti,LocalizedName,0,-1,stuff2,stuff2
stuff3,uti,LocalizedName,0,-1,stuff3,stuff3
stuff4,uti,LocalizedName,0,-1,stuff4,stuff4
themaskedhelm,uti,LocalizedName,0,-1,The Masked Helm,가면의 투구
wblmhw012,uti,LocalizedName,0,14012,Glassy's Hammer,글래시의 망치
wbwmln008,uti,DescIdentified,0,14051,"These bows seem primitive at first glance, but behind the crude sinew and hide is a powerful weapon. They are most often found in the far north of Valratha, but unfortunately, they are also most often found in the hands of one of the Cold Tongue orc raiders. Most observers will get a good look at the point of the arrows before ever seeing the bow.","이 활은 언뜻 보기에는 원시적으로 보이지만, 투박한 힘줄과 생가죽 이면에는 강력한 무기가 있습니다. 대부분 먼 북쪽에서 발견되지만, 불행하게도 얼음처녀 아우릴의 신도들에게서 또한 자주 발견됩니다. 대부분의 목격자들은 활에 채 시선이 닿기도 전에 화살촉을 구경하게 하게 될 것입니다."
wbwmln008,uti,LocalizedName,0,14052,Cold Tongue Bow,냉혹한 혀 활
wmgmrd007,uti,DescIdentified,0,58589,"Because they must constantly have their charges replenished, rods and wands in Valratha have become scarce. There simply aren't enough powerful mages to recharge these items.","충전을 계속 보충해야 하기 때문에, 발라스에서는 지팡이와 완드를 그리 높이 평가하지 않습니다."
wplmss008,uti,DescIdentified,0,14242,"Briarspikes look like they could have been plucked from some giant quill-covered beast, but the methods involved are very sophisticated. ","브라이어 가시못은 보기엔 가시로 뒤덮인 거대한 짐승에서 뽑아낸 것처럼 보이지만, 제작 과정은 매우 정교하며 워터딥의 메놀드의 품질 보증 인장을 가지고 있습니다. 메놀드는 몇 년 전 그의 탑을 오크가 습격하고 나서 실종되었기 때문에, 이것이 그의 운명을 밝혀줄지도 모릅니다. 그는 자신의 기술로 자유를 사려 했을지도 모르지만, 오히려 더 유용한 포로가 되고 말았을 겁니다."
wswmbs006,uti,LocalizedName,0,14295,Lawmaker,율법 집행자
wswmss009,uti,DescIdentified,0,13925,"Desperately seeking to escape the attention of the emporer's assassins, the wizard, Worlit Thent fled to the fey hidden lands, Kahnahda. Peace and beauty are exalted above all else in these lands, so the emporer's assassins were unable to enter. When Worlit decided it was time to leave, the fey gave him an unprecidented gift. The feyduster was a weapon of beauty, but still a weapon. The fairy who gave it to Worlit told him it was from an age when the fey lived more in the world and made war on the big folk.","황제의 암살자들의 관심에서 필사적으로 벗어나고자, 마법사는 이 검에 거의 모든 마력을 쏟아부었습니다."
